m/z,20201003-ZJ-POS-MSE-AF1,20201003-ZJ-POS-MSE-AF2,20201003-ZJ-POS-MSE-AF3,20201003-ZJ-POS-MSE-AF4,20201003-ZJ-POS-MSE-AF5,20201003-ZJ-POS-MSE-AF6,20201003-ZJ-POS-MSE-AF7,20201003-ZJ-POS-MSE-AF8,20201003-ZJ-POS-MSE-AF9,20201003-ZJ-POS-MSE-AF10,20201003-ZJ-POS-MSE-AF11,20201003-ZJ-POS-MSE-AF12,20201003-ZJ-POS-MSE-AF13,20201003-ZJ-POS-MSE-AF14,20201003-ZJ-POS-MSE-AF15,20201003-ZJ-POS-MSE-F1,20201003-ZJ-POS-MSE-F2,20201003-ZJ-POS-MSE-F3,20201003-ZJ-POS-MSE-F4,20201003-ZJ-POS-MSE-F5,20201003-ZJ-POS-MSE-F6,20201003-ZJ-POS-MSE-F7,20201003-ZJ-POS-MSE-F8,20201003-ZJ-POS-MSE-F9,20201003-ZJ-POS-MSE-F10,20201003-ZJ-POS-MSE-F11,20201003-ZJ-POS-MSE-F12,20201003-ZJ-POS-MSE-F13,20201003-ZJ-POS-MSE-F14,20201003-ZJ-POS-MSE-F15,20201003-ZJ-POS-MSE-T1,20201003-ZJ-POS-MSE-T2,20201003-ZJ-POS-MSE-T3,20201003-ZJ-POS-MSE-T4,20201003-ZJ-POS-MSE-T5,20201003-ZJ-POS-MSE-T6,20201003-ZJ-POS-MSE-T7,20201003-ZJ-POS-MSE-T8,20201003-ZJ-POS-MSE-T9,20201003-ZJ-POS-MSE-T10,20201003-ZJ-POS-MSE-T11,20201003-ZJ-POS-MSE-T12,20201003-ZJ-POS-MSE-T13,20201003-ZJ-POS-MSE-T14,20201003-ZJ-POS-MSE-T15
331.1543941,11898.5666,16356.41244,18438.8843,26192.3211,21442.91048,41264.08788,11572.95337,22647.06652,16185.15728,15601.02445,10992.94916,32315.39119,14322.30724,16089.47519,13480.20384,17553.10739,18440.51792,12468.01079,5304.834433,8223.657468,2154.86179,3588.429157,3337.261248,10622.89688,18531.72059,20333.855,11781.79375,9477.319067,13386.61486,11442.34227,49537.60112,56335.69833,67129.02957,57525.02497,59750.58616,48512.59828,48288.90198,80781.21927,63566.52136,55888.04522,70888.11206,70558.85919,69396.1352,66408.79261,33946.6074
423.3597578,11105.11588,11909.13075,12123.42168,10905.15893,10319.8893,23856.1373,18451.74843,12038.35609,13515.93665,15106.19609,15425.73161,13869.16098,9279.220591,9361.767856,9043.188565,15713.40807,9258.18404,8009.266608,8073.895279,14225.61505,7147.966826,11314.18982,10885.26006,9474.821911,18660.162,12260.95171,11636.43571,21919.75247,9893.638466,11089.25534,55847.43389,60298.44216,52135.39353,44810.13096,52470.87775,58392.11243,57493.65728,64883.09886,75519.86605,97805.07005,67686.33411,67974.06827,71290.19829,71686.89606,48642.89102
283.0621775,276.1266663,411.1229187,401.9230003,403.0333218,386.6153183,452.6302681,388.8756526,473.3908676,355.4394534,478.5868269,327.13223,716.7159107,382.3707365,285.1430393,290.5553161,458.1188416,260.2499868,260.8722694,252.20501,299.1704139,97.33414457,292.2535017,351.583695,240.582017,495.5874314,670.571834,358.1627197,716.8814203,217.3649187,606.0902935,2012.74308,2135.269552,1968.69369,874.410555,2421.985848,1405.6382,1793.788113,2965.046108,2267.604674,1331.888458,2295.147881,2362.881313,2311.257274,1937.817059,701.3212162
1075.024579,3389.621867,4514.586375,5126.908995,4442.912484,5120.733401,4563.03688,10940.64672,5426.050471,8095.375683,4567.377533,8915.150819,4800.799535,3687.937915,4354.751866,4024.155012,4321.306808,5621.57539,3918.830529,499.3809295,4135.115543,2311.388986,6072.226163,12577.84834,2670.228876,5875.607856,3993.964311,3770.651713,7324.551776,4599.418966,2980.807268,4.950037579,50.12203068,14.4029541,nan,nan,nan,nan,14.51256177,nan,nan,nan,nan,nan,79.1303315,nan
274.8740083,331.2538234,277.7373959,297.5583621,365.7179275,139.6370943,187.8087239,266.7674154,169.6515503,214.4129057,789.9737777,268.2269337,431.1117826,164.4684783,386.212296,147.9006286,458.886728,119.4325104,89.0210796,165.8947289,81.77669489,139.5834753,136.2687547,144.1358165,96.40963745,182.7844033,200.4067988,226.926373,216.7505881,151.9832172,179.7709181,485.2631362,764.6598012,525.1512767,906.3403205,1030.634111,435.8563214,542.708376,1213.904691,1247.586767,1422.202733,1236.65043,1879.863081,1731.748589,1776.657045,726.8938693
999.9736324,46525.8726,59171.32058,62762.60383,59489.01676,59269.52485,53697.4765,45533.47663,67662.19877,40300.66144,58962.60368,40471.24359,61106.46779,45023.1527,45680.53131,49735.49827,47110.51184,48903.63184,40167.47443,4669.493147,31760.56574,14083.82322,16550.38087,79133.10113,37143.14083,47974.65268,55008.13769,58574.1028,35207.18542,40093.12282,12305.63535,12.08224487,415.6226189,168.2796328,88.82008731,5.900390625,15.47982788,8.296484035,258.0783747,24.85554897,14.78845191,33.57177075,18.29278541,nan,309.0534371,4.638793945
581.2027979,1121.629039,1511.839123,1822.970744,1411.365313,1366.585091,1723.272099,1235.957318,1511.228197,421.9286015,1909.990003,1084.042833,2472.694811,1585.5665,1234.258714,1314.41637,2878.657091,1274.995329,1165.038504,4075.962752,2161.620536,100.9761183,365.0135957,570.4455237,1169.672137,1955.689601,3245.923052,1727.336274,542.5876963,746.5000582,385.2108148,6741.923868,8531.339419,8427.975935,3703.435513,7578.495498,5170.129437,5603.701724,8619.084996,7926.523238,5522.866076,8196.332991,8639.925169,8204.497472,8083.952345,481.7199322
1783.852035,306978.8673,312191.2873,334886.4871,378737.6824,355120.0442,474778.0749,148041.7035,396695.383,127062.3677,343507.4709,123815.0371,371262.2311,290212.368,315145.7478,294298.864,324929.7739,288178.2176,221023.9072,32345.32316,69583.87557,29982.72637,72885.47692,38300.57782,247856.2065,287365.1319,442928.8345,364642.5106,93590.50806,208730.5292,76992.38703,171.8789772,925.9447061,721.7769786,1162.769878,97.74017358,80.94273295,131.7743604,1308.315415,295.7167494,259.4469493,177.7122232,344.2470397,256.9124081,1200.709416,73.871948
834.9090024,12975.12757,13977.34751,14095.80494,14679.50656,14197.26177,15783.59432,8297.987565,16982.15554,5729.127337,15476.11064,6955.748352,16221.35442,11346.78017,11528.73112,12396.59555,13320.86597,12456.66963,10087.76219,2604.087124,6872.84914,3441.085987,6404.760908,6620.929828,10377.31195,13627.55565,15028.28528,16371.39445,4414.452807,10973.57212,2807.477208,1.826772711,109.0016487,52.31675663,nan,nan,nan,nan,59.05710419,nan,nan,nan,nan,nan,115.3317656,4.518615723
287.1264302,608.7204312,863.2676619,972.4662553,1242.892393,1115.413307,1509.677185,674.5957892,1160.051132,679.2261096,981.172108,591.5041924,1762.735468,841.4444092,860.8981808,716.7859173,833.3297635,852.9931779,589.478967,601.7414041,540.560728,72.178794,373.1299757,172.5223303,507.6801367,1153.815269,986.6840121,674.4405964,699.6381444,490.2155645,496.4334223,2897.86681,2622.933264,3224.795471,3074.785506,3084.495361,2673.213489,2348.48043,3987.425102,3943.358294,4011.717582,3451.306127,3277.791154,3430.513391,3310.798136,1803.649084
151.0755527,391.9238245,569.241122,645.0096449,850.0023563,722.7586791,1356.417783,405.9310464,747.9629923,577.6701612,520.2977554,395.2662775,1071.908403,533.6158059,567.8058325,463.3607866,562.7476371,620.7946077,407.0644078,175.7386704,306.6549413,69.58570268,106.5925248,115.7945031,349.3092132,671.0769472,682.5400737,411.1636331,388.6139095,449.4557229,366.3888065,1556.644459,1806.882197,2207.289465,1910.974533,2017.357389,1620.228795,1582.755793,2511.027812,1991.932446,1738.444754,2222.844172,2263.679298,2204.981846,2136.051738,1153.796189
615.2087547,1141.2954,1492.389811,1705.238406,1605.676706,1458.671464,1762.543774,6579.584655,1675.65403,1967.285414,1876.494525,1870.374674,2529.874611,1391.888902,1257.504579,1219.851022,2454.738712,1412.147204,1088.217306,7457.15581,2587.526578,1311.020481,838.0205182,1090.217292,1099.574167,2011.533312,2542.166291,1750.591168,5809.495233,989.6678832,3198.962768,9209.995969,12666.86621,10188.91938,6969.602623,10451.41145,6797.870305,8765.428817,13450.18055,9304.698474,5009.479567,11098.16779,14766.26225,11991.32736,9915.817379,857.3023525
615.2099175,587.4841727,796.5949694,1022.768412,993.9537541,854.3362774,1235.64103,6818.529035,1029.437678,6852.901892,1178.503395,4327.123543,1451.107956,751.6940693,725.5482752,554.8268299,1125.008615,1465.476924,1016.605582,2878.746094,7941.901251,396.9737605,3899.165435,2074.963225,574.7751522,1982.641781,1406.189977,901.8732575,4543.65405,1895.009698,4681.861548,7297.028083,12376.81045,7277.04241,11191.01111,13068.40814,11173.57159,9265.855613,13212.02103,9548.600813,11920.83366,10865.60815,12067.06948,10650.77294,8657.027505,1147.846178
479.3466343,29353.93126,32007.06807,30289.2691,31780.59725,26633.54024,39477.44157,34785.34963,36694.58445,39344.50286,41676.71662,33959.66954,38382.84277,25831.49679,26063.95029,24996.94411,58930.62352,26694.64796,25435.83024,27237.99415,27852.72471,23207.34904,28158.03423,26196.01581,23891.44189,43108.37372,40579.86359,34362.92423,33161.63425,29373.20578,34280.07197,117927.9005,151594.3904,122645.7869,70272.69586,113967.8415,97451.55267,141305.1959,164083.2947,203623.9282,134462.0652,172992.0055,178411.0442,189762.4766,162609.1436,200679.1336
397.1646434,1798.495549,2121.927564,2483.216897,2736.264101,2418.512736,4203.260812,2819.107149,2883.332185,1809.964242,2744.257082,2322.717862,3889.867421,2038.330109,1983.977344,1633.898087,2343.292946,2234.965101,1442.653311,1697.630515,2010.102409,637.5656711,1418.841628,1325.896949,1649.144228,3636.382509,2601.868596,1937.665726,2220.779299,2072.225735,1892.193195,8397.214066,9324.233436,11830.5893,8304.930742,12630.84955,7260.570946,8574.142563,14864.83898,12088.75496,7582.512295,11790.65478,12612.55348,11682.13439,10813.24042,9508.097035
359.1489325,906.4212259,1167.525574,1170.649728,1321.803206,1304.608127,1358.190581,882.6666934,1362.010402,864.8421844,1324.279128,780.2633865,1809.184764,1021.928499,909.0210696,953.980254,984.0662575,875.9913445,704.7771862,670.0879335,861.0756796,223.2476741,650.6260964,504.377864,694.5671591,1404.671787,1088.63322,1022.780555,818.4362824,754.7395281,640.1631981,3589.630617,4113.139917,5181.034152,4245.430664,4326.229267,2860.300388,3908.975759,7494.181193,4978.707252,2869.305795,4544.403001,6274.832054,5568.047382,4270.544141,1044.038525
528.7565149,323.806988,311.637746,346.6925738,401.4624183,115.7294312,252.6422517,346.7991194,189.7528931,274.8438257,809.7009874,336.3882365,455.4199159,155.3069552,420.5638529,166.4689635,558.2022284,87.73183922,90.37904993,152.565523,92.95504372,164.9219016,108.2259254,133.1334619,104.2032776,141.8919449,258.3809352,230.174994,256.727663,160.9608002,157.5758981,524.8176205,838.6090481,573.6287411,947.9121857,1031.165979,545.741272,570.2933311,1251.065317,1173.25235,1781.484671,1186.168015,1386.914222,1383.165144,1553.819772,924.7151846
1949.952708,601381.6874,576543.8204,600434.578,603312.8495,590957.6182,600719.9638,563972.8289,656518.3633,223943.7787,677869.89,345337.3101,620315.8893,514388.7523,517408.6466,509540.739,791813.4133,619214.0284,497847.1385,206745.9364,353545.9849,120487.3599,180683.8639,262795.9057,573910.2387,617267.4797,887611.9682,826460.3707,356279.1326,501562.8531,303972.4979,216.9588852,2880.049044,1491.095592,634.2039069,398.3171947,321.9223409,350.2232918,2223.73503,1297.864093,444.8117692,461.1629724,731.2036777,382.6494574,2274.472012,141.3359815
249.1126142,643.6297776,953.9469194,1037.662958,1345.95206,1431.692097,1595.063554,549.4489276,1038.773739,308.7162193,1148.997537,619.9864877,1894.847975,1322.420191,987.4976646,713.846376,1086.467311,2309.018704,737.2667694,546.7125496,1220.904367,236.2455072,396.7224508,225.2528206,1520.714074,3701.813817,1904.731571,582.2600791,1242.857621,922.5360177,384.9117253,4453.715656,4014.020514,4973.942341,7602.688364,2758.999763,4733.771655,2901.171514,6271.993634,5226.29595,6377.651749,4056.380335,4937.864375,4664.736188,3977.504439,1247.389685
442.7963627,404.8517876,403.0062179,421.4585397,513.2737736,148.8998477,300.2911835,404.4204317,234.5430658,314.7334426,1003.188155,428.4078412,576.9442768,192.2502594,570.396396,224.8230092,704.0463543,124.0486145,129.2964814,202.7263931,106.3592551,225.9496051,143.1224864,186.4317402,129.876354,192.9618992,279.1396618,277.9934813,317.6081078,197.1059911,175.3749847,671.9111915,1048.834276,718.6811681,1192.172131,1362.844423,677.9300106,746.0099553,1503.355988,1552.064033,2142.048375,1517.847963,1854.115012,1811.56978,1998.148966,1162.095761
599.2132316,2148.43245,2934.313145,3377.878593,2703.941426,2582.006518,3279.58263,5000.937211,2826.92259,989.9021963,3471.739885,2353.588386,4599.579221,3001.546,2334.174481,2473.970596,5418.126897,2188.228619,2118.447845,32196.09365,4292.671153,232.1984417,754.5543198,1014.712124,2370.43964,7054.990169,6090.257725,3362.867102,1127.845902,1412.994933,905.7840178,13168.83712,16643.58729,15982.71395,8103.346903,14155.42008,10302.28147,11654.63816,16792.94022,15588.05292,12126.3414,16987.38726,17232.31652,16003.02116,15401.27276,614.5482391
146.0605685,485.2408443,480.1776224,479.7245193,505.640984,524.2543902,430.4690614,411.0388404,816.7916105,255.5183262,815.6356357,375.0075545,612.9707769,409.2575905,495.090793,406.6128961,381.3393531,534.0925521,326.6857378,453.9487607,331.035414,39.37897485,219.4426382,272.642754,299.9440845,588.3657475,508.1010337,579.1418487,737.0608993,331.9356565,412.2325399,1856.694333,2016.949528,1672.674489,421.1888233,3675.625902,1653.207252,1584.412226,2562.817455,3088.562052,4274.831486,2218.790404,2431.555931,2435.894625,1714.3189,409.1380345
298.1651082,2230.183206,5704.432551,4363.156268,31093.99923,13773.08504,112241.3827,23645.77665,27573.51594,85328.99526,11461.35409,12107.99189,20004.07113,7802.09456,23574.68155,6419.995254,5566.201981,2137.504389,1254.711696,4518.868159,1407.097514,365.3614891,431.2540759,1203.908254,2290.000824,2785.936364,5095.024914,3146.925307,1477.62898,723.3414102,1095.998405,30.09268478,45.82458705,40.53297965,29.41700313,47.1957373,49.64969393,29.8270737,58.84368391,61.53520694,38.97995741,53.5325453,35.91934128,34.59244038,61.2235723,24.94112405
1049.999058,8327.409514,9236.69646,9990.136609,11297.77336,12680.59974,14592.07451,12872.11168,13279.89406,20427.36675,11471.97252,11041.77253,12438.95786,7870.812114,10114.85392,9266.176108,15939.92249,14273.79452,11821.62005,6323.943742,6846.314439,3895.153698,10010.28641,7560.638991,7698.468207,20777.37234,13784.06189,11241.92824,27229.84038,10518.98163,15475.32825,5.470947266,135.4529419,28.50770974,76.01709056,nan,5.53125,4.681274414,25.52354831,19.21478271,nan,7.425537348,8.435851812,7.49172615,45.63822495,nan
299.1239913,1281.022844,1624.411261,1715.487484,1908.470853,1749.3965,2078.701908,1181.221756,1955.475178,1002.250603,1792.395359,1086.86025,2516.526954,1547.300757,1375.462236,1457.996019,1434.090044,1126.775302,1024.992195,802.346921,1050.771589,307.4546582,1281.548648,487.0272455,995.671506,1651.545421,1763.292163,1445.716575,1058.273229,997.258328,929.0532589,5140.905043,5374.596995,6097.948783,5190.722609,6250.391066,4959.284374,4808.422449,7752.099768,7139.1564,7045.84304,6191.706122,6592.797529,6791.855155,5623.572196,2407.463505
407.363243,1031.705766,1133.307878,1077.210372,968.7668913,1000.890998,1343.422564,1174.297764,1093.192032,1083.278665,1188.642207,952.2596691,1218.02421,881.8076893,801.0729584,827.1216255,1307.174672,959.172078,823.8659906,871.8246819,1243.526614,834.471215,823.4124572,796.3336409,801.9530985,1378.780141,1225.434757,1205.581738,1212.185266,940.2294505,952.1910125,2033.762603,3089.033526,2816.200791,2161.346267,1887.598957,2517.92502,2505.103934,3579.559426,3768.70526,8566.678857,3113.139982,3898.797521,4235.448797,3402.724383,16597.9039
526.7578095,741.0024243,711.5234601,749.0206816,894.8494568,247.7694097,533.3321343,781.7100391,404.4309025,602.5231216,1794.326779,773.2890335,1011.094717,357.5306727,983.4504271,376.0008264,1320.830917,204.2202804,215.657342,354.1589688,189.8412299,405.27292,258.3310254,339.5318231,231.9886996,306.0166651,510.5015373,487.3062101,527.1092167,355.432376,343.2881522,1234.150148,1842.8243,1274.511872,2116.469513,2321.260147,1262.12851,1296.93055,2715.04453,2630.754721,3969.884058,2684.369556,3150.442432,3006.888177,3407.65741,2157.808546
431.3149055,887.1431334,1224.773236,1228.647944,817.8066585,675.8680023,813.7643175,1266.893637,965.7680031,1069.157936,992.0656112,763.46762,982.9525121,629.4534243,620.6803399,751.226477,1036.237046,785.6326328,785.4765756,804.6872166,1418.06376,778.6213663,1005.161461,848.4639499,711.3720441,1794.702292,1003.658188,1267.625368,1198.272915,1952.311826,1127.08021,3939.523458,4459.448635,4812.91919,1525.900645,3723.193953,2783.976113,3832.621109,4906.569024,5014.226871,3421.256945,4942.099072,4876.119466,5532.075866,4039.35701,2877.134602
429.3721268,2562.249424,2348.025727,2236.825965,2198.983715,2037.705513,2783.286187,2312.127331,3052.956691,2219.304602,2737.26233,1843.763211,2681.290616,1795.732991,2001.42001,1901.840297,3508.052274,2471.202535,1993.876916,1876.347493,2668.660543,1381.364956,2008.507988,2810.215938,2414.64099,6130.720383,3367.771999,2629.536597,2788.535797,2996.460063,2573.842754,7480.802817,9635.135533,9364.800726,12752.05485,7022.819421,7929.363105,7989.352112,12560.86984,11180.65959,15171.8354,10456.50825,14246.55946,10201.50439,9314.677971,6278.092919
495.3447447,1292.694979,1331.016433,1390.509817,1301.199411,1170.355141,1469.346105,1217.402945,1457.990667,1315.372808,1554.79954,1130.729683,1652.78194,1095.561177,1218.122179,1083.118991,1359.037161,1139.182551,1138.565175,1173.769502,1199.19903,1153.274146,1229.195294,962.6711571,1049.534084,1684.357517,1574.002687,1486.289572,1330.191952,1373.077858,1316.129652,3195.090414,3707.708149,3002.474745,1905.089122,2167.336279,2888.369911,3100.867594,3961.47907,4778.839219,11794.14016,3920.029573,3911.888568,4508.758406,4294.811057,21268.07914
932.461878,14795.9677,16010.79075,16261.31576,16647.26193,15802.06858,17426.19987,15410.90637,18629.66922,11514.38852,17333.75027,11383.92589,17637.81868,13116.24748,12944.96277,13574.31953,15683.64773,14643.33463,12015.29565,2253.528585,11481.37731,3648.260647,6697.335776,15725.5343,12827.96407,16581.22033,18598.52594,18165.50143,9231.293871,13042.38512,7811.470113,nan,110.8063603,50.35146504,2.422154787,0.334465462,10.01144409,nan,125.5273606,6.035963382,4.231062996,24.59564341,nan,4.260406494,100.7063769,3.602478147
287.1281264,1858.913045,2544.812641,2970.052922,4108.403985,3478.964299,6765.755363,2227.976116,3586.64272,2921.20305,2584.429325,2147.985186,5204.276227,2415.749456,2624.562398,2168.497545,2783.643375,2853.577455,1881.379107,1168.982725,1523.852226,303.2554172,663.7342945,598.4592547,1787.851881,3761.43201,3292.180119,1803.399987,2690.601324,1972.79874,1990.408824,7659.46448,8663.380821,10679.94164,9127.254462,9732.968803,7735.54011,7519.971893,12386.93492,9721.044743,8452.280416,10968.89558,10784.61995,10800.00586,10359.38324,5394.429113
169.0500749,349.463375,438.9025835,416.9205821,354.5884342,429.137948,302.3743435,246.1566042,389.4381546,173.8542952,408.2793529,238.5604189,498.8514279,379.0568005,372.994957,357.5472008,374.9538895,319.9321635,300.5317499,143.5870351,307.0322085,95.5029549,198.9729702,168.8097714,328.7481198,540.9735543,415.1583893,476.2905468,213.171701,340.6247405,245.6011055,1551.916852,1389.52923,1362.754628,556.1539235,2267.864335,1329.432115,1153.294865,2034.669672,1807.316747,2759.242334,1515.996803,1682.234199,1715.362488,1306.879414,542.6491007
425.3734016,4362.888985,4902.99857,4575.8071,5232.446299,4504.617164,12759.83793,7158.729688,5801.701457,8594.536436,6810.528333,7077.421286,6587.88473,4072.151676,4509.12242,3838.89002,5937.317509,4006.839947,3363.208428,3507.601303,4489.958459,3380.205865,3356.346226,4425.408393,4173.507277,8480.893188,6084.077432,4775.914275,7766.690962,4151.805312,5813.560431,23905.76673,25240.53943,19597.23222,27917.48069,21113.63803,25003.87595,25151.78394,26049.03545,32177.81958,39657.4798,30949.55859,26125.31456,27235.12595,28507.41469,14433.23947
323.1287601,499.475289,669.6852846,709.204037,958.657686,737.286987,1181.517753,637.493429,1018.336111,727.2160476,989.3085875,611.3814403,1257.951071,668.4642713,592.1691558,545.8759021,605.3907811,531.5103386,413.5792544,424.4925957,587.9011748,63.70318615,533.6418708,407.374024,413.8108403,900.4481567,820.5972022,584.2841433,695.9756354,433.0094598,528.2397255,2110.819182,2558.662123,3026.299211,2362.884398,2806.852972,1772.468641,2229.156599,4337.464877,3208.404287,1860.71427,2878.83327,3606.709621,3409.008296,2523.986823,1629.908969
934.8815033,13671.18888,16758.59959,17269.6426,16370.85169,15498.01198,14424.48316,15103.46216,18797.76116,6530.698663,18558.28966,10638.91222,19503.31521,13275.38055,12685.57627,12197.39045,10215.88696,14272.72625,11881.59274,2534.768442,11737.37965,4186.926586,6001.585511,17239.80112,10941.30484,13490.0392,20834.16663,18622.63746,8123.393362,12556.54339,4725.633643,nan,101.7162021,47.46549636,nan,nan,nan,nan,136.9586807,nan,nan,6.122222188,nan,nan,151.654344,nan
